Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S15_00_MHZ,118.0,1971-09-06 17:14:37.132075,1971-09-06 17:14:57.207547,0.94,XA,15,peaked mode,MHZ,43.90819869941921,10.689673503167098,0.027769818117924658
XA_S15_00_MHZ,118.0,1971-09-07 12:21:45.811321,1971-09-07 12:22:16.000000,0.94,XA,15,peaked mode,MHZ,43.767775154051336,10.676403326599138,0.030903153178919437
XA_S15_00_MHZ,118.0,1971-09-08 08:54:10.113208,1971-09-08 08:54:40.301887,0.93,XA,15,peaked mode,MHZ,39.734268190981524,9.269859644701528,0.05040286035820194
XA_S15_00_MHZ,120.0,1971-09-09 05:29:59.547170,1971-09-09 05:30:29.735849,0.94,XA,15,peaked mode,MHZ,44.45484379384026,10.746441273124525,0.04192117145923674
XA_S15_00_MHZ,124.0,1971-09-10 22:08:01.358491,1971-09-10 22:08:31.547170,0.94,XA,15,peaked mode,MHZ,41.1569667784575,10.27016944281312,0.042738130589392846
XA_S15_00_MHZ,125.0,1971-09-11 11:56:20.528302,1971-09-11 11:56:50.716981,0.93,XA,15,peaked mode,MHZ,59.680884347504886,17.02422105966157,0.19497245554018006
XA_S15_00_MHZ,127.0,1971-09-12 06:13:34.339623,1971-09-12 06:14:04.528302,0.93,XA,15,peaked mode,MHZ,41.70659174799985,11.511320606741439,0.17004454689693538
XA_S15_00_MHZ,100.0,1971-09-12 06:32:41.509434,1971-09-12 06:33:01.735849,0.92,XA,15,peaked mode,MHZ,22.09236967508349,58.51026279872933,0.683626996411471
XA_S15_00_MHZ,564.0,1971-09-12 06:34:15.245283,1971-09-12 06:34:45.433962,0.92,XA,15,peaked mode,MHZ,0.3315480063391173,13.73369179401868,0.36707700383675995
XA_S15_00_MHZ,127.0,1971-09-13 02:33:20.301887,1971-09-13 02:33:50.490566,0.93,XA,15,peaked mode,MHZ,44.46708313358292,9.787520348038155,0.023877579550927223
XA_S15_00_MHZ,107.0,1971-09-13 05:09:56.377358,1971-09-13 05:10:16.603773,0.92,XA,15,peaked mode,MHZ,13.173337402024304,61.1864561624415,0.658002395591101
XA_S15_00_MHZ,338.0,1971-09-13 05:12:40.000000,1971-09-13 05:13:00.075472,0.94,XA,15,peaked mode,MHZ,22.295147711783873,32.735337654600464,0.6552731772612923
XA_S15_00_MHZ,141.0,1971-09-13 14:52:38.641509,1971-09-13 14:53:08.830188,0.94,XA,15,peaked mode,MHZ,43.712446955239635,10.056979279400442,0.020384125897548882
XA_S15_00_MHZ,130.0,1971-09-14 08:27:20.000000,1971-09-14 08:27:40.075472,0.94,XA,15,peaked mode,MHZ,42.41629829552936,9.586470847024216,0.02015258311639921
XA_S15_00_MHZ,148.0,1971-09-14 19:54:49.207547,1971-09-14 19:55:19.396226,0.94,XA,15,peaked mode,MHZ,41.87221059621735,10.056094418040491,0.019427057533546593
XA_S15_00_MHZ,75.0,1971-09-15 17:41:55.773585,1971-09-15 17:42:20.830189,0.92,XA,15,peaked mode,MHZ,175.6921079097914,85.47510693689283,0.17701925302558422
XA_S15_00_MHZ,129.0,1971-09-16 13:01:01.283019,1971-09-16 13:01:21.358491,0.94,XA,15,peaked mode,MHZ,46.45011516123193,9.870199672910395,0.02967012391132238
XA_S15_00_MHZ,128.0,1971-09-20 14:04:19.169811,1971-09-20 14:04:39.245283,0.94,XA,15,peaked mode,MHZ,44.17046971785748,9.911215818134009,0.022824972353969478
XA_S15_00_MHZ,15.0,1971-09-21 19:21:50.188679,1971-09-21 19:22:20.377358,0.93,XA,15,peaked mode,MHZ,170.58993568231676,70.3811413513773,0.5276297307712348
XA_S15_00_MHZ,127.0,1971-09-22 14:43:09.433962,1971-09-22 14:43:29.509434,0.94,XA,15,peaked mode,MHZ,44.41071133190706,9.938931472469427,0.028536432027163713
XA_S15_00_MHZ,38.0,1971-09-22 15:36:10.867925,1971-09-22 15:36:31.094340,0.94,XA,15,peaked mode,MHZ,52.80517667056245,49.70865576042408,0.7874567958935434
XA_S15_00_MHZ,21.0,1971-09-22 16:09:31.924528,1971-09-22 16:09:52.150943,0.92,XA,15,peaked mode,MHZ,21.89799535577744,81.91026109465952,0.3626752891823972
XA_S15_00_MHZ,91.0,1971-09-22 16:26:41.509434,1971-09-22 16:27:01.735849,0.91,XA,15,peaked mode,MHZ,28.981254164462808,57.87988120102594,0.7560741234103533
XA_S15_00_MHZ,576.0,1971-09-22 16:32:00.754717,1971-09-22 16:32:30.943396,0.94,XA,15,peaked mode,MHZ,172.93643503261873,9.552781490549586,0.2745701224911479
XA_S15_00_MHZ,82.0,1971-09-22 16:51:36.603774,1971-09-22 16:51:56.830189,0.91,XA,15,peaked mode,MHZ,40.47128006887263,53.91379121938127,0.8279551945305387
XA_S15_00_MHZ,143.0,1971-09-22 16:52:31.849057,1971-09-22 16:52:52.075472,0.92,XA,15,peaked mode,MHZ,64.42427183724064,21.84324353736444,0.5778769827725423
XA_S15_00_MHZ,93.0,1971-09-22 17:01:46.867925,1971-09-22 17:02:07.094340,0.93,XA,15,peaked mode,MHZ,35.93447824190652,53.64244253280962,0.8123650777505341
XA_S15_00_MHZ,221.0,1971-09-22 17:05:07.471698,1971-09-22 17:05:27.547170,0.94,XA,15,peaked mode,MHZ,173.51622804250692,54.90526613277649,0.8160411288123689
XA_S15_00_MHZ,576.0,1971-09-22 17:05:47.320755,1971-09-22 17:06:17.509434,0.95,XA,15,peaked mode,MHZ,5.520757185137676,12.569352285271927,0.3449036388575789
XA_S15_00_MHZ,37.0,1971-09-22 17:15:06.415094,1971-09-22 17:15:26.641509,0.97,XA,15,peaked mode,MHZ,59.230359156813066,60.789463225633064,0.6360743991374703
XA_S15_00_MHZ,91.0,1971-09-22 17:17:00.226415,1971-09-22 17:17:25.283019,0.95,XA,15,peaked mode,MHZ,48.80061691783277,42.25830877783345,0.7789102416315402
XA_S15_00_MHZ,22.0,1971-09-22 17:33:21.509434,1971-09-22 17:33:41.735849,0.94,XA,15,peaked mode,MHZ,19.90937323043334,80.57772945920274,0.4119824793486619
XA_S15_00_MHZ,90.0,1971-09-22 17:40:20.377358,1971-09-22 17:40:45.433962,0.91,XA,15,peaked mode,MHZ,31.59531677311132,60.07849632273363,0.5874198414113448
XA_S15_00_MHZ,96.0,1971-09-22 17:51:04.452830,1971-09-22 17:51:29.509434,0.96,XA,15,peaked mode,MHZ,5.711582262694509,77.58571154138815,0.29689736658073607
XA_S15_00_MHZ,128.0,1971-09-24 14:44:19.169811,1971-09-24 14:44:49.358490,0.94,XA,15,peaked mode,MHZ,43.13993066866602,10.39976637136525,0.02325821969756937
