Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S15_01_MHZ,108.0,1976-01-22 05:37:17.584906,1976-01-22 05:37:42.792453,0.97,XA,15,flat mode,MHZ,12.144367257090247,85.36546612434822,0.11892460382250317
XA_S15_01_MHZ,185.0,1976-01-24 16:04:27.622642,1976-01-24 16:04:52.830189,0.97,XA,15,flat mode,MHZ,147.66711564397616,68.83668251034003,0.06080955948395308
XA_S15_01_MHZ,198.0,1976-01-26 19:22:56.150943,1976-01-26 19:23:21.358490,0.96,XA,15,flat mode,MHZ,21.869410224042394,49.125403344014934,0.12279129120973543
XA_S15_01_MHZ,186.0,1976-02-07 16:08:55.245283,1976-02-07 16:09:20.452830,0.97,XA,15,flat mode,MHZ,55.44033256543432,53.86231693416797,0.08302626200189933
XA_S15_01_MHZ,128.0,1976-02-08 15:05:56.528302,1976-02-08 15:06:26.716981,0.94,XA,15,flat mode,MHZ,134.29824307649938,87.20702260197238,0.18789794550439298
XA_S15_01_MHZ,100.0,1976-02-08 16:46:56.000000,1976-02-08 16:47:21.207547,0.97,XA,15,flat mode,MHZ,132.83061061908356,86.02472829868073,0.28916672072994976
XA_S15_01_MHZ,2.0,1976-02-08 20:11:18.490566,1976-02-08 20:11:48.679245,0.93,XA,15,flat mode,MHZ,143.7293777324538,89.08606624972273,0.1895827227017092
XA_S15_01_MHZ,130.0,1976-02-10 00:16:10.716981,1976-02-10 00:16:35.924528,0.98,XA,15,flat mode,MHZ,19.463474332304312,66.6681374012627,0.19783922237946439
XA_S15_01_MHZ,441.0,1976-02-11 17:00:04.226415,1976-02-11 17:00:29.433962,0.97,XA,15,flat mode,MHZ,54.50768340088313,33.78840907930219,0.09375508316325815
XA_S15_01_MHZ,413.0,1976-02-12 17:11:06.716981,1976-02-12 17:11:31.924528,0.97,XA,15,flat mode,MHZ,79.25076691819406,52.382246017516316,0.27522633296486343
XA_S15_01_MHZ,424.0,1976-02-13 17:53:36.150943,1976-02-13 17:54:01.358490,0.97,XA,15,flat mode,MHZ,59.30380885862967,46.91765051343867,0.11381470975897953
XA_S15_01_MHZ,283.0,1976-02-21 14:17:24.981132,1976-02-21 14:17:45.207547,0.9,XA,15,flat mode,MHZ,129.21021069889974,84.37474762419919,0.14373540292074727
XA_S15_01_MHZ,19.0,1976-02-22 09:48:43.018868,1976-02-22 09:49:13.207547,0.9,XA,15,flat mode,MHZ,57.848612708886705,89.70123673156336,0.3201344241426957
XA_S15_01_MHZ,167.0,1976-02-22 14:24:39.094340,1976-02-22 14:25:04.301887,0.97,XA,15,flat mode,MHZ,77.91533831835166,86.48790189340818,0.5495930909098768
XA_S15_01_MHZ,104.0,1976-03-09 15:59:15.471698,1976-03-09 15:59:40.679245,0.92,XA,15,flat mode,MHZ,132.54319179978427,58.77379253384257,0.31323693771443384
