date,command,MAP,date_error,data_error,tape,file,phy_record,log_record,station
1973-11-09T14:59:14.877000Z,4,1,-,-,5,25,441,39,15
1973-11-10T09:54:13.614000Z,4,1,-,-,5,26,331,42,15
1973-11-10T09:55:13.385000Z,4,1,-,-,5,26,332,71,15
1973-11-11T13:51:23.025000Z,4,1,-,-,5,27,420,2,15
1973-11-11T13:52:13.135000Z,4,1,-,-,5,27,420,85,15
1973-11-12T14:56:11.598000Z,4,1,-,-,5,28,442,40,15
1973-11-12T14:57:10.764000Z,4,1,-,-,5,28,443,68,15
1973-11-13T15:01:18.152000Z,4,1,-,-,5,29,446,30,15
1973-11-13T15:04:10.217000Z,4,1,-,-,5,29,447,45,15
1973-11-14T12:54:10.372000Z,4,1,-,-,5,30,399,47,15
1973-11-14T12:56:11.723000Z,4,1,-,-,5,30,399,48,15
1973-11-15T15:20:03.367000Z,4,1,-,-,5,31,452,23,15
1973-11-15T15:21:03.741000Z,4,1,-,-,5,31,453,53,15
1973-11-15T17:20:25.907000Z,4,0,-,-,5,31,497,36,15
1973-11-16T00:35:43.152000Z,4,0,-,-,5,32,126,58,15
1973-11-16T04:59:03.067000Z,4,1,-,-,5,32,220,5,15
1973-11-16T05:18:03.534000Z,4,1,-,-,5,32,227,4,15
1973-11-17T01:34:03.553000Z,4,1,-,-,5,33,148,6,15
1973-11-17T01:35:03.928000Z,4,1,-,-,5,33,148,6,15
1973-11-17T12:40:03.961000Z,4,0,-,-,5,33,391,10,15
1973-11-17T15:24:03.994000Z,4,1,-,-,5,33,452,37,15
1973-11-18T02:19:42.781000Z,4,0,-,-,5,34,165,11,15
1973-11-18T14:11:03.750000Z,4,1,-,-,5,34,426,13,15
1973-11-18T14:12:03.524000Z,4,1,-,-,5,34,426,12,15
1973-11-19T14:44:33.197000Z,4,1,-,-,5,35,421,41,15
1973-11-20T12:52:13.511000Z,4,1,-,-,5,36,398,53,15
1973-11-20T12:53:13.285000Z,4,1,-,-,5,36,398,52,15
1973-11-21T14:42:12.988000Z,4,1,-,-,5,37,385,24,15
1973-11-21T14:43:13.365000Z,4,1,-,-,5,37,385,24,15
1973-11-24T00:41:13.723000Z,4,1,-,-,5,40,129,45,15
1973-11-24T00:42:13.497000Z,4,1,-,-,5,40,129,44,15
1973-11-26T07:55:57.393000Z,4,0,-,-,5,42,288,16,15
1973-11-26T14:32:21.800000Z,4,1,-,-,5,42,407,59,15
1973-11-26T14:33:13.121000Z,4,1,-,-,5,42,408,74,15
1973-11-28T14:54:29.092000Z,4,0,-,-,5,44,443,47,15
1973-11-28T17:55:03.181000Z,4,1,-,-,5,44,510,1,15
1973-11-28T17:56:03.558000Z,4,1,-,-,5,44,510,1,15
1973-12-01T17:15:03.860000Z,4,1,-,-,5,47,487,4,15
1973-12-01T17:16:33.822000Z,4,1,-,-,5,47,487,53,15
1973-12-02T15:38:03.946000Z,4,1,-,-,5,48,459,7,15
1973-12-02T15:39:33.908000Z,4,1,-,-,5,48,459,56,15
1973-12-03T23:50:03.637000Z,4,1,-,-,5,50,110,92,15
1973-12-04T00:08:03.731000Z,4,1,-,-,5,50,117,91,15
1973-12-04T02:14:26.726000Z,4,0,-,-,5,50,163,31,15
1973-12-04T16:42:03.710000Z,4,1,-,-,5,50,481,63,15
1973-12-04T16:43:03.480000Z,4,1,-,-,5,50,481,62,15
1973-12-05T14:59:04.438000Z,4,1,-,-,5,51,444,42,15
1973-12-05T15:00:09.641000Z,4,1,-,-,5,51,445,80,15
1973-12-06T15:59:03.784000Z,4,1,-,-,5,52,467,81,15
1973-12-06T16:00:05.367000Z,4,1,-,-,5,52,467,83,15
1973-12-07T16:27:06.205000Z,4,1,-,-,5,53,477,32,15
1973-12-07T16:28:03.560000Z,4,1,-,-,5,53,477,27,15
1973-12-08T06:42:03.451000Z,4,1,-,-,5,54,262,96,15
1973-12-08T06:43:03.221000Z,4,1,-,-,5,54,262,95,15
1973-12-09T14:23:04.221000Z,4,1,-,-,5,55,432,4,15
1973-12-09T14:24:03.388000Z,4,1,-,-,5,55,432,2,15
1973-12-09T15:49:50.269000Z,4,0,-,-,5,55,463,57,15
1973-12-10T14:51:13.958000Z,4,1,-,-,5,56,431,12,15
1973-12-10T14:52:13.728000Z,4,1,-,-,5,56,431,11,15
1973-12-11T15:06:13.429000Z,4,1,-,-,5,57,434,88,15
1973-12-11T15:07:13.200000Z,4,1,-,-,5,57,435,17,15
1973-12-12T14:41:03.977000Z,4,1,-,-,5,58,438,44,15
1973-12-12T14:42:03.748000Z,4,1,-,-,5,58,438,43,15
1973-12-13T14:46:33.471000Z,4,1,-,-,5,59,440,86,15
1973-12-14T06:43:29.033000Z,4,0,-,-,5,60,262,80,15
1973-12-14T15:10:33.272000Z,4,1,-,-,5,60,448,19,15
1973-12-14T15:11:03.458000Z,4,1,-,-,5,60,448,69,15
1973-12-15T14:47:13.259000Z,4,1,-,-,5,61,440,20,15
1973-12-15T14:48:14.237000Z,4,1,-,-,5,61,441,51,15
1973-12-16T15:02:08.473000Z,4,1,-,-,5,62,444,58,15
1973-12-16T15:03:04.018000Z,4,1,-,-,5,62,444,50,15
1973-12-17T14:11:03.524000Z,4,1,-,-,5,63,427,84,15
1973-12-17T14:12:33.485000Z,4,1,-,-,5,63,427,33,15
1973-12-19T02:50:17.368000Z,4,1,-,-,5,65,177,10,15
1973-12-19T02:51:33.443000Z,4,1,-,-,5,65,177,36,15
1973-12-19T16:58:23.203000Z,4,1,-,-,5,65,489,49,15
1973-12-19T16:59:03.656000Z,4,1,-,-,5,65,489,16,15
1973-12-20T15:09:03.533000Z,4,1,-,-,5,66,448,49,15
1973-12-20T15:10:03.307000Z,4,1,-,-,5,66,449,78,15
1973-12-21T15:30:05.773000Z,4,1,-,-,5,67,455,51,15
1973-12-21T15:31:03.735000Z,4,1,-,-,5,67,455,47,15
1973-12-24T16:52:03.541000Z,4,1,-,-,5,70,482,15,15
1973-12-24T16:54:03.691000Z,4,1,-,-,5,70,483,44,15
1973-12-26T15:32:03.276000Z,4,1,-,-,5,72,457,6,15
1973-12-26T15:33:03.654000Z,4,1,-,-,5,72,457,6,15
1973-12-28T15:04:03.989000Z,4,1,-,-,5,74,409,25,15
1973-12-28T15:05:03.762000Z,4,1,-,-,5,74,410,54,15
1973-12-31T10:22:44.663000Z,4,0,-,-,5,77,340,21,15
1973-12-31T16:28:05.250000Z,4,1,-,-,5,77,473,4,15
1973-12-31T16:29:03.815000Z,4,1,-,-,5,77,473,1,15
1974-01-01T13:44:03.870000Z,4,1,-,-,6,1,302,61,15
1974-01-01T13:45:07.266000Z,4,1,-,-,6,1,302,66,15
1974-01-02T14:48:03.706000Z,4,1,-,-,6,2,438,24,15
1974-01-02T15:01:03.136000Z,4,1,-,-,6,2,443,65,15
1974-01-03T10:34:03.635000Z,4,1,-,-,6,3,347,65,15
1974-01-03T10:35:33.592000Z,4,1,-,-,6,3,348,44,15
1974-01-04T01:38:13.885000Z,4,1,-,-,6,4,136,82,15
1974-01-04T01:39:13.655000Z,4,1,-,-,6,4,137,11,15
1974-01-04T14:11:03.217000Z,4,1,-,-,6,4,411,56,15
1974-01-04T14:12:03.591000Z,4,1,-,-,6,4,411,56,15
1974-01-05T19:48:13.705000Z,4,1,-,-,6,6,21,89,15
1974-01-05T19:49:13.475000Z,4,1,-,-,6,6,22,18,15
1974-01-07T00:00:24.418000Z,4,1,-,-,6,7,114,36,15
1974-01-07T00:01:24.188000Z,4,1,-,-,6,7,114,35,15
1974-01-07T13:48:23.683000Z,4,1,-,-,6,7,419,64,15
1974-01-07T13:49:13.190000Z,4,1,-,-,6,7,419,46,15
1974-01-08T13:56:13.875000Z,4,1,-,-,6,8,422,22,15
1974-01-08T13:57:17.872000Z,4,1,-,-,6,8,422,28,15
1974-01-08T14:00:23.220000Z,4,1,-,-,6,8,423,65,15
1974-01-08T14:00:33.483000Z,4,1,-,-,6,8,423,82,15
1974-01-08T14:02:03.441000Z,4,1,-,-,6,8,424,61,15
1974-01-08T14:02:23.364000Z,4,1,-,-,6,8,424,94,15
1974-01-09T01:58:19.388000Z,4,0,-,-,6,9,157,49,15
1974-01-09T13:40:13.217000Z,4,1,-,-,6,9,416,66,15
1974-01-09T13:41:13.591000Z,4,1,-,-,6,9,416,66,15
1974-01-10T13:56:14.879000Z,4,1,-,-,6,10,421,64,15
1974-01-10T13:58:13.816000Z,4,1,-,-,6,10,422,91,15
1974-01-11T22:50:13.394000Z,4,1,-,-,6,12,88,82,15
1974-01-11T22:51:13.768000Z,4,1,-,-,6,12,89,12,15
1974-01-12T13:13:13.668000Z,4,1,-,-,6,12,404,57,15
1974-01-12T13:14:14.041000Z,4,1,-,-,6,12,404,57,15
1974-01-13T13:24:13.485000Z,4,1,-,-,6,13,403,63,15
1974-01-13T13:25:16.274000Z,4,1,-,-,6,13,404,97,15
1974-01-14T00:14:03.629000Z,4,1,-,-,6,14,119,39,15
1974-01-14T00:16:03.773000Z,4,1,-,-,6,14,120,68,15
1974-01-14T13:08:11.850000Z,4,1,-,-,6,14,404,14,15
1974-01-14T13:10:03.542000Z,4,1,-,-,6,14,405,29,15
1974-01-15T13:44:13.365000Z,4,1,-,-,6,15,417,35,15
1974-01-15T13:45:13.740000Z,4,1,-,-,6,15,417,35,15
1974-01-16T14:25:04.107000Z,4,1,-,-,6,16,432,46,15
1974-01-16T14:26:03.276000Z,4,1,-,-,6,16,432,44,15
1974-01-17T21:09:14.087000Z,4,1,-,-,6,18,51,33,15
1974-01-17T21:10:13.859000Z,4,1,-,-,6,18,51,32,15
1974-01-18T12:52:03.242000Z,4,1,-,-,6,18,398,34,15
1974-01-18T12:53:03.619000Z,4,1,-,-,6,18,398,34,15
1974-01-19T12:45:13.617000Z,4,1,-,-,6,19,395,30,15
1974-01-19T12:46:13.390000Z,4,1,-,-,6,19,395,29,15
1974-01-21T13:58:03.297000Z,4,1,-,-,6,21,422,13,15
1974-01-21T13:59:03.674000Z,4,1,-,-,6,21,423,43,15
1974-01-23T13:56:08.282000Z,4,1,-,-,6,23,422,28,15
1974-01-23T13:57:06.848000Z,4,1,-,-,6,23,422,25,15
1974-01-25T13:55:08.882000Z,4,1,-,-,6,25,390,57,15
1974-01-25T13:57:03.599000Z,4,1,-,-,6,25,390,47,15
1974-01-25T14:07:03.145000Z,4,1,-,-,6,25,394,60,15
1974-01-25T14:16:26.464000Z,4,1,-,-,6,25,398,13,15
1974-01-25T14:52:18.308000Z,4,1,-,-,6,25,411,67,15
1974-01-25T14:53:03.591000Z,4,1,-,-,6,25,411,42,15
1974-01-29T14:14:10.299000Z,4,1,-,-,6,29,427,72,15
1974-01-29T14:15:33.620000Z,4,1,-,-,6,29,427,10,15
1974-01-30T13:03:03.394000Z,4,1,-,-,6,30,402,52,15
1974-01-30T13:05:03.545000Z,4,1,-,-,6,30,403,81,15
1974-01-31T23:58:03.001000Z,4,1,-,-,6,32,113,55,15
1974-01-31T23:59:12.431000Z,4,1,-,-,6,32,113,70,15
1974-02-02T00:45:03.327000Z,4,1,-,-,6,33,127,81,15
1974-02-02T00:46:03.701000Z,4,1,-,-,6,33,127,81,15
1974-02-02T03:54:03.364000Z,4,1,-,-,6,33,194,55,15
1974-02-02T03:56:03.509000Z,4,1,-,-,6,33,195,84,15
1974-02-02T15:24:03.609000Z,4,1,-,-,6,33,447,80,15
1974-02-02T15:26:33.336000Z,4,1,-,-,6,33,448,58,15
1974-02-03T05:35:16.922000Z,4,0,-,-,6,34,237,9,15
1974-02-03T10:23:13.497000Z,4,1,-,-,6,34,343,5,15
1974-02-03T10:24:33.190000Z,4,1,-,-,6,34,344,67,15
1974-02-03T21:26:42.213000Z,4,0,-,-,6,35,57,52,15
1974-02-04T05:49:26.808000Z,4,0,-,-,6,35,242,33,15
1974-02-04T15:02:03.531000Z,4,1,-,-,6,35,446,68,15
1974-02-04T15:03:03.301000Z,4,1,-,-,6,35,446,67,15
1974-02-05T11:40:10.545000Z,4,1,-,-,6,36,371,33,15
1974-02-05T11:41:13.334000Z,4,1,-,-,6,36,371,37,15
1974-02-06T13:48:18.941000Z,4,1,*,-,6,37,418,11,15
1974-02-06T13:49:07.698000Z,4,1,*,-,6,37,418,88,15
1974-02-07T19:03:13.560000Z,4,1,-,-,6,39,5,36,15
1974-02-07T19:04:13.331000Z,4,1,-,-,6,39,5,35,15
1974-02-08T17:53:02.993000Z,4,1,-,-,6,39,507,32,15
1974-02-08T17:54:03.367000Z,4,1,-,-,6,39,507,32,15
1974-02-09T02:19:38.844000Z,4,0,-,-,6,40,164,96,15
1974-02-09T14:42:03.323000Z,4,1,-,-,6,40,436,2,15
1974-02-09T14:43:03.093000Z,4,1,-,-,6,40,436,1,15
1974-02-10T13:43:17.959000Z,4,1,-,-,6,41,372,10,15
1974-02-10T13:44:04.447000Z,4,1,-,-,6,41,372,87,15
1974-02-11T16:09:13.260000Z,4,1,-,-,6,42,470,3,15
1974-02-11T16:10:15.445000Z,4,1,-,-,6,42,470,6,15
1974-02-12T15:01:07.156000Z,4,1,-,-,6,43,444,18,15
1974-02-12T15:02:02.700000Z,4,1,-,-,6,43,444,10,15
1974-02-13T14:39:04.680000Z,4,1,-,-,6,44,437,1,15
1974-02-13T14:40:04.450000Z,4,1,-,-,6,44,438,30,15
1974-02-14T14:26:03.674000Z,4,1,-,-,6,45,432,90,15
1974-02-14T14:27:33.031000Z,4,1,-,-,6,45,433,68,15
1974-02-15T14:08:03.239000Z,4,1,-,-,6,46,425,3,15
1974-02-15T14:09:33.201000Z,4,1,-,-,6,46,425,52,15
1974-02-16T10:34:03.084000Z,4,1,-,-,6,47,347,82,15
1974-02-16T10:35:03.461000Z,4,1,-,-,6,47,348,12,15
1974-02-17T09:56:03.577000Z,4,1,-,-,6,48,291,69,15
1974-02-17T09:57:03.351000Z,4,1,-,-,6,48,291,68,15
1974-02-18T02:58:02.674000Z,4,0,-,*,6,49,176,17,15
1974-02-18T13:16:03.353000Z,4,1,-,-,6,49,402,99,15
1974-02-18T13:17:33.315000Z,4,1,-,-,6,49,402,48,15
1974-02-20T14:24:14.235000Z,4,1,-,-,6,51,432,21,15
1974-02-20T14:25:04.952000Z,4,1,-,-,6,51,432,5,15
1974-02-20T22:37:52.913000Z,4,0,-,-,6,52,84,38,15
1974-02-22T14:03:03.712000Z,4,1,-,-,6,53,414,11,15
1974-02-22T14:04:03.485000Z,4,1,-,-,6,53,414,10,15
1974-02-23T00:47:12.444000Z,4,0,-,-,6,54,131,89,15
1974-02-24T16:42:32.819000Z,4,0,-,-,6,55,480,56,15
1974-02-25T13:55:18.076000Z,4,1,-,-,6,56,421,7,15
1974-02-25T13:56:06.982000Z,4,1,-,-,6,56,422,18,15
1974-02-27T14:14:02.903000Z,4,1,-,-,6,58,428,88,15
1974-02-27T14:15:03.280000Z,4,1,-,-,6,58,429,18,15
1974-02-28T14:51:04.799000Z,4,1,-,-,6,59,442,82,15
1974-02-28T14:52:03.365000Z,4,1,-,-,6,59,442,79,15
1974-03-01T14:03:04.228000Z,4,1,-,-,6,60,424,72,15
1974-03-02T14:30:10.099000Z,4,1,-,-,6,61,434,69,15
1974-03-02T14:31:09.870000Z,4,1,-,-,6,61,434,68,15
1974-03-03T15:16:03.400000Z,4,1,-,-,6,62,444,88,15
1974-03-03T15:17:03.171000Z,4,1,-,-,6,62,444,87,15
1974-03-04T15:39:04.110000Z,4,1,-,-,6,63,459,49,15
1974-03-04T15:40:03.277000Z,4,1,-,-,6,63,460,77,15
1974-03-04T16:51:57.592000Z,4,0,-,-,6,63,486,3,15
1974-03-05T17:03:02.764000Z,4,1,-,-,6,64,493,25,15
1974-03-05T17:04:07.364000Z,4,1,-,-,6,64,493,32,15
1974-03-06T01:16:56.656000Z,4,0,-,-,6,65,141,58,15
1974-03-07T02:34:16.220000Z,4,1,-,-,6,66,171,41,15
1974-03-07T02:35:12.972000Z,4,1,-,-,6,66,171,35,15
1974-03-08T13:47:12.942000Z,4,1,-,-,6,67,417,13,15
1974-03-08T13:48:13.316000Z,4,1,-,-,6,67,417,13,15
1974-03-09T03:51:02.499000Z,4,0,-,-,6,68,198,75,15
1974-03-09T07:07:41.987000Z,4,0,-,-,6,68,271,9,15
1974-03-09T14:51:13.220000Z,4,1,-,-,6,68,441,50,15
1974-03-09T14:52:12.990000Z,4,1,-,-,6,68,441,49,15
1974-03-10T07:42:55.592000Z,4,0,-,-,6,69,284,30,15
1974-03-10T14:39:13.475000Z,4,1,-,-,6,69,434,47,15
1974-03-10T14:40:13.245000Z,4,1,-,-,6,69,434,46,15
1974-03-11T14:18:13.360000Z,4,1,-,-,6,70,427,18,15
1974-03-11T14:19:13.130000Z,4,1,-,-,6,70,428,47,15
1974-03-12T14:19:02.715000Z,4,1,-,-,6,71,429,46,15
1974-03-12T14:20:03.089000Z,4,1,-,-,6,71,430,76,15
1974-03-13T14:11:11.712000Z,4,1,-,-,6,72,427,6,15
1974-03-13T14:14:03.174000Z,4,1,-,-,6,72,428,20,15
1974-03-14T02:05:03.446000Z,4,1,-,-,6,73,160,8,15
1974-03-14T02:06:03.216000Z,4,1,-,-,6,73,160,7,15
1974-03-14T07:57:52.406000Z,4,0,-,-,6,73,289,11,15
1974-03-14T13:20:02.993000Z,4,1,-,-,6,73,407,69,15
1974-03-14T13:21:20.876000Z,4,1,-,-,6,73,408,28,15
1974-03-15T14:06:03.269000Z,4,1,-,-,6,74,425,89,15
1974-03-15T14:07:03.040000Z,4,1,-,-,6,74,426,18,15
1974-03-15T14:07:14.511000Z,4,1,-,-,6,74,426,37,15
1974-03-15T14:07:55.566000Z,4,1,-,-,6,74,426,5,15
1974-03-16T13:40:03.308000Z,4,1,-,-,6,75,415,33,15
1974-03-16T13:41:03.081000Z,4,1,-,-,6,75,415,32,15
1974-03-18T00:06:04.655000Z,4,1,-,-,6,77,116,62,15
1974-03-18T14:14:03.332000Z,4,1,-,-,6,77,428,32,15
1974-03-18T14:17:03.256000Z,4,1,-,-,6,77,429,60,15
1974-03-19T14:13:03.377000Z,4,1,-,-,6,78,427,67,15
1974-03-19T14:14:03.754000Z,4,1,-,-,6,78,427,67,15
1974-03-20T14:59:03.093000Z,4,1,-,-,6,79,445,70,15
1974-03-20T15:00:22.791000Z,4,1,-,-,6,79,445,2,15
1974-03-20T22:22:50.077000Z,4,0,-,-,6,80,78,62,15
1974-03-22T14:33:20.920000Z,4,1,-,-,6,81,435,31,15
1974-03-22T14:34:09.826000Z,4,1,-,-,6,81,435,12,15
1974-03-25T13:50:08.296000Z,4,1,-,-,6,84,419,35,15
1974-03-25T13:51:03.239000Z,4,1,-,-,6,84,420,56,15
1974-03-27T13:50:05.972000Z,4,1,-,-,6,86,418,93,15
1974-03-27T13:51:02.726000Z,4,1,-,-,6,86,419,17,15
1974-03-29T17:47:15.870000Z,4,1,-,-,6,88,505,24,15
1974-03-29T17:54:02.814000Z,4,1,-,-,6,88,507,58,15
1974-03-30T14:32:13.622000Z,4,1,-,-,6,89,435,48,15
1974-03-30T14:33:13.395000Z,4,1,-,-,6,89,435,47,15
1974-03-31T21:53:02.979000Z,4,1,-,-,6,91,67,70,15
1974-03-31T21:54:03.355000Z,4,1,-,-,6,91,67,70,15
1974-04-02T06:47:23.204000Z,4,1,-,-,6,93,150,53,15
1974-04-02T06:48:03.051000Z,4,1,-,-,6,93,151,49,15
1974-04-03T15:14:06.265000Z,4,1,-,-,6,94,326,96,15
1974-04-03T15:14:27.396000Z,4,1,-,-,6,94,326,31,15
1974-04-04T14:17:10.136000Z,4,1,-,-,6,95,315,41,15
1974-04-04T14:18:12.321000Z,4,1,-,-,6,95,316,74,15
1974-04-05T19:15:03.058000Z,4,1,-,-,6,96,426,34,15
1974-04-05T19:16:02.828000Z,4,1,-,-,6,96,426,33,15
1974-04-06T08:14:55.816000Z,4,0,-,-,6,97,183,35,15
1974-04-06T14:53:13.005000Z,4,1,-,-,6,97,329,97,15
1974-04-06T14:54:13.380000Z,4,1,-,-,6,97,330,27,15
1974-04-07T03:33:11.613000Z,4,0,-,-,6,98,78,2,15
1974-04-07T09:08:49.923000Z,4,0,-,-,6,98,201,27,15
1974-04-07T16:49:13.392000Z,4,1,-,-,6,98,371,55,15
1974-04-07T16:50:13.162000Z,4,1,-,-,6,98,371,54,15
1974-04-08T13:55:29.732000Z,4,1,-,-,6,99,308,33,15
1974-04-08T13:56:12.597000Z,4,1,-,-,6,99,308,4,15
1974-04-09T14:08:10.322000Z,4,1,-,-,6,0,313,47,15
1974-04-09T14:10:03.221000Z,4,1,-,-,6,0,313,34,15
1974-04-10T13:45:02.767000Z,4,1,-,-,6,1,304,35,15
1974-04-10T13:46:03.141000Z,4,1,-,-,6,1,304,35,15
1974-04-11T13:46:13.255000Z,4,1,-,-,6,2,302,88,15
1974-04-11T13:47:13.025000Z,4,1,-,-,6,2,302,87,15
1974-04-12T14:15:07.181000Z,4,1,-,-,6,3,315,30,15
1974-04-12T14:16:03.330000Z,4,1,-,-,6,3,315,23,15
1974-04-13T13:10:03.060000Z,4,1,-,-,6,4,218,84,15
1974-04-13T13:11:02.831000Z,4,1,-,-,6,4,218,83,15
1974-04-14T13:47:10.850000Z,4,1,-,-,6,5,301,60,15
1974-04-14T13:48:09.414000Z,4,1,-,-,6,5,301,57,15
1974-04-15T14:39:04.666000Z,4,1,-,-,6,6,324,74,15
1974-04-15T14:40:05.043000Z,4,1,-,-,6,6,324,74,15
1974-04-16T13:23:03.511000Z,4,1,-,-,6,7,296,94,15
1974-04-16T13:24:03.284000Z,4,1,-,-,6,7,296,93,15
1974-04-17T01:24:33.399000Z,4,1,-,-,6,8,32,33,15
1974-04-17T01:25:33.173000Z,4,1,-,-,6,8,32,32,15
1974-04-17T14:23:03.063000Z,4,1,-,-,6,8,314,51,15
1974-04-17T14:24:03.440000Z,4,1,-,-,6,8,315,81,15
1974-04-18T14:11:03.302000Z,4,1,-,-,6,9,313,4,15
1974-04-18T14:12:03.075000Z,4,1,-,-,6,9,314,33,15
1974-04-19T14:09:03.111000Z,4,1,-,-,6,10,312,17,15
1974-04-19T14:10:02.885000Z,4,1,-,-,6,10,312,16,15
1974-04-22T15:14:02.980000Z,4,1,-,-,6,13,337,36,15
1974-04-22T15:15:13.018000Z,4,1,-,-,6,13,337,52,15
1974-04-24T13:53:03.390000Z,4,1,-,-,6,15,307,91,15
1974-04-26T14:13:02.746000Z,4,1,-,-,6,17,314,58,15
1974-04-26T14:14:03.123000Z,4,1,-,-,6,17,315,88,15
1974-04-28T18:51:07.797000Z,4,1,-,-,6,19,404,72,15
1974-04-28T18:52:03.344000Z,4,1,-,-,6,19,404,64,15
1974-04-29T13:49:02.678000Z,4,1,-,-,6,20,306,37,15
1974-04-29T13:51:02.829000Z,4,1,-,-,6,20,306,36,15
1974-04-30T13:45:11.987000Z,4,1,-,-,6,21,304,88,15
1974-04-30T14:02:11.108000Z,4,1,-,-,6,21,310,56,15
1974-05-01T17:15:05.777000Z,4,1,-,-,6,22,379,70,15
1974-05-01T17:16:03.132000Z,4,1,-,-,6,22,379,65,15
1974-05-01T19:47:36.063000Z,4,1,-,-,6,22,435,6,15
1974-05-02T12:18:03.380000Z,4,1,-,-,6,23,272,0,15
1974-05-02T12:19:03.151000Z,4,1,-,-,6,23,272,99,15
1974-05-03T14:31:02.898000Z,4,1,-,-,6,24,320,66,15
1974-05-03T14:32:03.272000Z,4,1,-,-,6,24,321,96,15
1974-05-04T14:48:13.302000Z,4,1,-,-,6,25,319,79,15
1974-05-04T14:49:13.676000Z,4,1,-,-,6,25,320,9,15
1974-05-05T07:28:16.467000Z,4,1,-,-,6,26,165,70,15
1974-05-05T07:30:11.178000Z,4,1,-,-,6,26,166,90,15
1974-05-06T13:49:13.251000Z,4,1,-,-,6,27,306,55,15
1974-05-07T13:43:13.289000Z,4,1,-,-,6,28,303,61,15
1974-05-07T13:44:13.059000Z,4,1,-,-,6,28,304,90,15
1974-05-08T13:42:13.387000Z,4,1,-,-,6,29,303,74,15
1974-05-08T13:43:13.761000Z,4,1,-,-,6,29,304,4,15
1974-05-09T14:14:04.664000Z,4,1,-,-,6,30,315,96,15
1974-05-09T14:15:03.227000Z,4,1,-,-,6,30,315,93,15
1974-05-10T14:49:33.888000Z,4,1,-,-,6,31,328,82,15
1974-05-10T14:50:03.469000Z,4,1,-,-,6,31,328,31,15
1974-05-11T13:49:04.122000Z,4,1,-,-,6,32,306,44,15
1974-05-11T13:50:03.288000Z,4,1,-,-,6,32,306,42,15
1974-05-11T17:20:01.520000Z,4,0,-,-,6,32,383,18,15
1974-05-12T10:14:35.479000Z,4,0,-,-,6,33,227,5,15
1974-05-12T14:07:03.117000Z,4,1,-,-,6,33,312,57,15
1974-05-12T14:08:03.492000Z,4,1,-,-,6,33,312,57,15
1974-05-13T14:16:13.129000Z,4,1,-,-,6,34,315,49,15
1974-05-13T14:17:14.107000Z,4,1,-,-,6,34,316,80,15
1974-05-14T13:44:03.749000Z,4,1,-,-,6,35,304,83,15
1974-05-14T13:45:03.522000Z,4,1,-,-,6,35,304,82,15
1974-05-16T02:45:03.392000Z,4,1,-,-,6,37,61,3,15
1974-05-16T02:46:03.166000Z,4,1,-,-,6,37,62,32,15
1974-05-16T13:39:03.222000Z,4,1,-,-,6,37,302,3,15
1974-05-16T13:42:03.146000Z,4,1,-,-,6,37,303,31,15
1974-05-17T14:24:03.280000Z,4,1,-,-,6,38,318,79,15
1974-05-17T14:25:04.262000Z,4,1,-,-,6,38,318,80,15
1974-05-20T14:43:03.458000Z,4,1,-,-,6,41,323,69,15
1974-05-20T14:44:03.232000Z,4,1,-,-,6,41,323,68,15
1974-05-22T14:11:03.169000Z,4,1,-,-,6,43,314,63,15
1974-05-22T14:12:05.358000Z,4,1,-,-,6,43,314,66,15
1974-05-24T13:56:03.974000Z,4,1,-,-,6,45,306,33,15
1974-05-24T13:57:03.144000Z,4,1,-,-,6,45,307,61,15
1974-05-26T16:45:33.286000Z,4,0,-,-,6,47,370,45,15
1974-05-27T13:52:03.284000Z,4,1,-,-,6,48,307,57,15
1974-05-27T13:53:03.057000Z,4,1,-,-,6,48,307,56,15
1974-05-28T13:52:04.201000Z,4,1,-,-,6,49,307,62,15
1974-05-28T13:53:03.975000Z,4,1,-,-,6,49,307,61,15
1974-05-29T05:58:48.321000Z,4,0,-,-,6,50,133,17,15
1974-05-29T19:06:05.102000Z,4,1,-,-,6,50,422,25,15
1974-05-29T19:07:03.062000Z,4,1,-,-,6,50,423,51,15
1974-05-31T03:08:03.074000Z,4,1,-,-,6,52,70,59,15
1974-05-31T03:09:02.845000Z,4,1,-,-,6,52,70,58,15
1974-05-31T15:20:03.390000Z,4,1,-,-,6,52,337,88,15
1974-05-31T15:21:03.764000Z,4,1,-,-,6,52,338,18,15
1974-06-01T02:00:06.670000Z,4,0,-,-,6,53,45,57,15
1974-06-01T12:45:13.600000Z,4,1,-,-,6,53,282,77,15
1974-06-01T12:46:13.370000Z,4,1,-,-,6,53,283,6,15
1974-06-01T12:48:26.194000Z,4,1,-,-,6,53,283,26,15
1974-06-01T12:49:03.021000Z,4,1,-,-,6,53,284,17,15
1974-06-02T12:43:13.328000Z,4,1,-,-,6,54,281,27,15
1974-06-02T12:44:13.702000Z,4,1,-,-,6,54,282,57,15
1974-06-03T14:16:13.505000Z,4,1,-,-,6,55,315,56,15
1974-06-03T14:17:13.275000Z,4,1,-,-,6,55,316,85,15
1974-06-03T23:31:25.994000Z,4,0,-,-,6,55,520,82,15
1974-06-04T19:12:13.525000Z,4,1,-,-,6,56,424,67,15
1974-06-04T19:13:13.295000Z,4,1,-,-,6,56,425,96,15
1974-06-05T13:45:13.133000Z,4,1,-,-,6,57,301,57,15
1974-06-05T13:46:12.903000Z,4,1,-,-,6,57,301,56,15
