Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S12_01_MHZ,274.0,1975-07-03 10:03:30.113208,1975-07-03 10:03:50.188680,0.98,XA,12,flat mode,MHZ,23.118476841926853,24.094051405910538,0.5127371899555693
XA_S12_01_MHZ,310.0,1975-07-03 10:07:24.679245,1975-07-03 10:07:44.754717,0.97,XA,12,flat mode,MHZ,23.279821279024024,18.23734406109015,0.44174284219300264
XA_S12_01_MHZ,228.0,1975-07-03 11:00:16.000000,1975-07-03 11:00:36.075472,0.95,XA,12,flat mode,MHZ,1.6914724659578393,75.42321022376889,0.2444865542988757
XA_S12_01_MHZ,532.0,1975-07-03 11:53:16.679245,1975-07-03 11:53:36.754717,0.94,XA,12,flat mode,MHZ,0.32702556947196737,26.079277891392145,0.6294135431606316
XA_S12_01_MHZ,5.0,1975-07-08 20:59:08.981132,1975-07-08 20:59:39.169811,0.91,XA,12,flat mode,MHZ,92.21320745335383,38.20833574362661,0.3563216601126533
XA_S12_01_MHZ,85.0,1975-07-18 11:02:27.169811,1975-07-18 11:02:47.245283,0.91,XA,12,flat mode,MHZ,86.90588672606293,83.14876980489662,0.260180403924183
XA_S12_01_MHZ,35.0,1975-08-01 20:50:32.452830,1975-08-01 20:51:02.641509,0.91,XA,12,flat mode,MHZ,57.7667786154597,51.1787474525366,0.5761259810081916
XA_S12_01_MHZ,849.0,1975-08-01 20:56:05.283019,1975-08-01 20:56:25.358491,0.96,XA,12,flat mode,MHZ,177.46625185898617,20.956940744501235,0.5091013545088129
XA_S12_01_MHZ,673.0,1975-08-01 20:56:47.849057,1975-08-01 20:57:07.924529,0.95,XA,12,flat mode,MHZ,24.66290946371888,5.350617278569144,0.16122257361366532
XA_S12_01_MHZ,537.0,1975-08-01 20:57:56.830189,1975-08-01 20:58:16.905661,0.97,XA,12,flat mode,MHZ,0.28490259873198376,38.92668849719094,0.7792939633000089
XA_S12_01_MHZ,626.0,1975-08-01 20:58:32.754717,1975-08-01 20:58:52.830189,0.97,XA,12,flat mode,MHZ,25.58148775379159,8.090058785364672,0.21336682666962598
XA_S12_01_MHZ,494.0,1975-08-01 20:59:15.018868,1975-08-01 20:59:35.094340,0.97,XA,12,flat mode,MHZ,0.36128712961615317,41.049548938887604,0.7898075636195294
XA_S12_01_MHZ,616.0,1975-08-01 20:59:54.113208,1975-08-01 21:00:14.188680,0.97,XA,12,flat mode,MHZ,24.042244525131245,7.794738892752716,0.23147202761139396
XA_S12_01_MHZ,310.0,1975-08-01 21:00:51.773585,1975-08-01 21:01:11.849057,0.98,XA,12,flat mode,MHZ,0.25513730775795707,65.13967895584803,0.5208276717784538
XA_S12_01_MHZ,421.0,1975-08-01 21:01:18.490566,1975-08-01 21:01:38.566038,0.97,XA,12,flat mode,MHZ,25.3535173490711,11.835437680413357,0.3148784028199098
XA_S12_01_MHZ,404.0,1975-08-01 21:02:00.754717,1975-08-01 21:02:20.830189,0.97,XA,12,flat mode,MHZ,0.3621451275056895,49.5114787172056,0.7697197301674317
XA_S12_01_MHZ,529.0,1975-08-01 21:02:45.283019,1975-08-01 21:03:05.358491,0.96,XA,12,flat mode,MHZ,23.08760605602717,8.90889087385038,0.2630756272507281
XA_S12_01_MHZ,239.0,1975-08-01 21:04:02.867925,1975-08-01 21:04:22.943397,0.98,XA,12,flat mode,MHZ,0.30945221185554217,71.27333675799235,0.35791241355436126
XA_S12_01_MHZ,328.0,1975-08-01 21:04:31.094340,1975-08-01 21:04:51.169812,0.94,XA,12,flat mode,MHZ,25.821170930478477,12.740832485274376,0.358660120950057
XA_S12_01_MHZ,367.0,1975-08-01 21:05:46.113208,1975-08-01 21:06:06.188680,0.96,XA,12,flat mode,MHZ,0.3804587308598974,54.42056705377828,0.7454126067632779
XA_S12_01_MHZ,441.0,1975-08-01 21:07:14.264151,1975-08-01 21:07:44.452830,0.93,XA,12,flat mode,MHZ,22.16565162220182,8.874650888830583,0.2833009864583539
XA_S12_01_MHZ,240.0,1975-08-01 21:09:58.792453,1975-08-01 21:10:18.867925,0.96,XA,12,flat mode,MHZ,0.22568705289062987,71.7030998865668,0.3448175489818385
XA_S12_01_MHZ,417.0,1975-08-01 21:18:06.792453,1975-08-01 21:18:26.867925,0.97,XA,12,flat mode,MHZ,0.29477755373061465,50.80914703985628,0.788011942285367
XA_S12_01_MHZ,443.0,1975-08-01 21:22:29.735849,1975-08-01 21:22:49.811321,0.93,XA,12,flat mode,MHZ,34.53875299001558,13.191977472299776,0.2915069396526771
XA_S12_01_MHZ,286.0,1975-08-01 22:04:06.037736,1975-08-01 22:04:26.113208,0.98,XA,12,flat mode,MHZ,0.3056509406863064,67.2167953992222,0.4771067244526347
XA_S12_01_MHZ,310.0,1975-08-01 22:38:07.849057,1975-08-01 22:38:27.924529,0.97,XA,12,flat mode,MHZ,27.642937212924192,19.78047887143383,0.4516617668587621
XA_S12_01_MHZ,330.0,1975-08-01 23:14:48.150943,1975-08-01 23:15:08.226415,0.97,XA,12,flat mode,MHZ,0.2591487521247963,62.92739225374668,0.6015185741169489
XA_S12_01_MHZ,16.0,1975-08-19 13:58:00.905660,1975-08-19 13:58:20.981132,0.96,XA,12,flat mode,MHZ,44.70129980530117,53.93149880108671,0.09319133726649526
XA_S12_01_MHZ,754.0,1975-08-31 08:43:13.056604,1975-08-31 08:43:43.245283,0.94,XA,12,flat mode,MHZ,4.376207144981227,26.436900785961615,0.5866620875292349
XA_S12_01_MHZ,468.0,1975-08-31 08:44:22.943396,1975-08-31 08:44:43.018868,0.97,XA,12,flat mode,MHZ,0.342398115829938,46.4408000326307,0.7664093476006735
XA_S12_01_MHZ,606.0,1975-08-31 08:44:48.452830,1975-08-31 08:45:08.528302,0.96,XA,12,flat mode,MHZ,26.742282645845354,8.229691433019331,0.21124545085705432
XA_S12_01_MHZ,459.0,1975-08-31 08:45:25.735849,1975-08-31 08:45:45.811321,0.97,XA,12,flat mode,MHZ,0.34385723775233046,46.402968716145324,0.7807242225485271
XA_S12_01_MHZ,588.0,1975-08-31 08:45:56.377358,1975-08-31 08:46:16.452830,0.97,XA,12,flat mode,MHZ,23.927345575985168,8.358259563402113,0.24396768842532127
XA_S12_01_MHZ,280.0,1975-08-31 08:46:41.509434,1975-08-31 08:47:01.584906,0.97,XA,12,flat mode,MHZ,0.16278690003030072,67.97181655709389,0.45138062293114134
XA_S12_01_MHZ,394.0,1975-08-31 08:47:00.377358,1975-08-31 08:47:20.452830,0.96,XA,12,flat mode,MHZ,24.846140266691847,13.792670176789187,0.3275959922809188
XA_S12_01_MHZ,396.0,1975-08-31 08:47:32.377358,1975-08-31 08:47:52.452830,0.96,XA,12,flat mode,MHZ,0.3290393255399844,53.34428126962233,0.7260624244857744
XA_S12_01_MHZ,508.0,1975-08-31 08:48:04.075472,1975-08-31 08:48:24.150944,0.97,XA,12,flat mode,MHZ,26.7186892049605,10.467932916393655,0.27111478796053307
XA_S12_01_MHZ,314.0,1975-08-31 08:49:11.245283,1975-08-31 08:49:31.320755,0.97,XA,12,flat mode,MHZ,16.19560105322434,23.42364384355438,0.4466822721122821
XA_S12_01_MHZ,346.0,1975-08-31 08:49:52.452830,1975-08-31 08:50:12.528302,0.97,XA,12,flat mode,MHZ,0.30722617398398017,57.88685581898388,0.6775306109408371
XA_S12_01_MHZ,396.0,1975-08-31 08:50:36.679245,1975-08-31 08:50:56.754717,0.97,XA,12,flat mode,MHZ,23.483582137223014,12.32902302192401,0.34323558487792705
XA_S12_01_MHZ,201.0,1975-08-31 08:51:46.566038,1975-08-31 08:52:06.641510,0.96,XA,12,flat mode,MHZ,0.2582753247767049,74.44198021297109,0.21643147230805515
XA_S12_01_MHZ,247.0,1975-08-31 08:52:02.113208,1975-08-31 08:52:32.301887,0.93,XA,12,flat mode,MHZ,23.6174459565223,18.771031065142385,0.4554122797825411
XA_S12_01_MHZ,331.0,1975-08-31 09:06:51.169811,1975-08-31 09:07:11.245283,0.97,XA,12,flat mode,MHZ,0.2329138415888845,62.665086854474865,0.5625496596889358
